,quantity,date,region,Sales
2212,567,2019-08-13,north,1701.0
2213,559,2019-08-13,south,1677.0
2214,511,2019-08-13,east,1533.0
2215,529,2019-08-13,west,1587.0
2216,571,2019-08-14,north,1713.0
2217,537,2019-08-14,south,1611.0
2218,508,2019-08-14,east,1524.0
2219,575,2019-08-14,west,1725.0
2220,587,2019-08-15,north,1761.0
2221,523,2019-08-15,south,1569.0
2222,556,2019-08-15,east,1668.0
2223,521,2019-08-15,west,1563.0
2224,578,2019-08-16,north,1734.0
2225,508,2019-08-16,south,1524.0
2226,577,2019-08-16,east,1731.0
2227,555,2019-08-16,west,1665.0
2228,570,2019-08-17,north,1710.0
2229,503,2019-08-17,south,1509.0
2230,513,2019-08-17,east,1539.0
2231,511,2019-08-17,west,1533.0
2232,595,2019-08-18,north,1785.0
2233,555,2019-08-18,south,1665.0
2234,574,2019-08-18,east,1722.0
2235,553,2019-08-18,west,1659.0
2236,597,2019-08-19,north,1791.0
2237,560,2019-08-19,south,1680.0
2238,514,2019-08-19,east,1542.0
2239,567,2019-08-19,west,1701.0
2240,557,2019-08-20,north,1671.0
2241,552,2019-08-20,south,1656.0
2242,512,2019-08-20,east,1536.0
2243,600,2019-08-20,west,1800.0
2244,535,2019-08-21,north,1605.0
2245,557,2019-08-21,south,1671.0
2246,530,2019-08-21,east,1590.0
2247,515,2019-08-21,west,1545.0
2248,500,2019-08-22,north,1500.0
2249,593,2019-08-22,south,1779.0
2250,552,2019-08-22,east,1656.0
2251,577,2019-08-22,west,1731.0
2252,538,2019-08-23,north,1614.0
2253,594,2019-08-23,south,1782.0
2254,543,2019-08-23,east,1629.0
2255,545,2019-08-23,west,1635.0
2256,516,2019-08-24,north,1548.0
2257,592,2019-08-24,south,1776.0
2258,581,2019-08-24,east,1743.0
2259,579,2019-08-24,west,1737.0
2260,548,2019-08-25,north,1644.0
2261,542,2019-08-25,south,1626.0
2262,560,2019-08-25,east,1680.0
2263,508,2019-08-25,west,1524.0
2264,505,2019-08-26,north,1515.0
2265,568,2019-08-26,south,1704.0
2266,551,2019-08-26,east,1653.0
2267,518,2019-08-26,west,1554.0
2268,548,2019-08-27,north,1644.0
2269,558,2019-08-27,south,1674.0
2270,555,2019-08-27,east,1665.0
2271,585,2019-08-27,west,1755.0
2272,522,2019-08-28,north,1566.0
2273,553,2019-08-28,south,1659.0
2274,505,2019-08-28,east,1515.0
2275,593,2019-08-28,west,1779.0
2276,524,2019-08-29,north,1572.0
2277,590,2019-08-29,south,1770.0
2278,544,2019-08-29,east,1632.0
2279,559,2019-08-29,west,1677.0
2280,585,2019-08-30,north,1755.0
2281,509,2019-08-30,south,1527.0
2282,541,2019-08-30,east,1623.0
2283,556,2019-08-30,west,1668.0
2284,561,2019-08-31,north,1683.0
2285,566,2019-08-31,south,1698.0
2286,583,2019-08-31,east,1749.0
2287,544,2019-08-31,west,1632.0
2288,595,2019-09-01,north,1785.0
2289,569,2019-09-01,south,1707.0
2290,506,2019-09-01,east,1518.0
2291,521,2019-09-01,west,1563.0
2292,567,2019-09-02,north,1701.0
2293,535,2019-09-02,south,1605.0
2294,532,2019-09-02,east,1596.0
2295,535,2019-09-02,west,1605.0
2296,572,2019-09-03,north,1716.0
2297,523,2019-09-03,south,1569.0
2298,575,2019-09-03,east,1725.0
2299,514,2019-09-03,west,1542.0
2300,564,2019-09-04,north,1692.0
2301,520,2019-09-04,south,1560.0
2302,505,2019-09-04,east,1515.0
2303,551,2019-09-04,west,1653.0
2304,543,2019-09-05,north,1629.0
2305,556,2019-09-05,south,1668.0
2306,566,2019-09-05,east,1698.0
2307,559,2019-09-05,west,1677.0
2308,501,2019-09-06,north,1503.0
2309,592,2019-09-06,south,1776.0
2310,503,2019-09-06,east,1509.0
2311,555,2019-09-06,west,1665.0
2312,561,2019-09-07,north,1683.0
2313,510,2019-09-07,south,1530.0
2314,594,2019-09-07,east,1782.0
2315,528,2019-09-07,west,1584.0
2316,581,2019-09-08,north,1743.0
2317,517,2019-09-08,south,1551.0
2318,540,2019-09-08,east,1620.0
2319,597,2019-09-08,west,1791.0
2320,558,2019-09-09,north,1674.0
2321,599,2019-09-09,south,1797.0
2322,591,2019-09-09,east,1773.0
2323,532,2019-09-09,west,1596.0
2324,539,2019-09-10,north,1617.0
2325,588,2019-09-10,south,1764.0
2326,544,2019-09-10,east,1632.0
2327,502,2019-09-10,west,1506.0
2328,511,2019-09-11,north,1533.0
2329,559,2019-09-11,south,1677.0
2330,582,2019-09-11,east,1746.0
2331,556,2019-09-11,west,1668.0
2332,599,2019-09-12,north,1797.0
2333,515,2019-09-12,south,1545.0
2334,567,2019-09-12,east,1701.0
2335,526,2019-09-12,west,1578.0
2336,542,2019-09-13,north,1626.0
2337,504,2019-09-13,south,1512.0
2338,596,2019-09-13,east,1788.0
2339,557,2019-09-13,west,1671.0
2340,576,2019-09-14,north,1728.0
2341,551,2019-09-14,south,1653.0
2342,548,2019-09-14,east,1644.0
2343,578,2019-09-14,west,1734.0
2344,582,2019-09-15,north,1746.0
2345,508,2019-09-15,south,1524.0
2346,537,2019-09-15,east,1611.0
2347,542,2019-09-15,west,1626.0
2348,556,2019-09-16,north,1668.0
2349,578,2019-09-16,south,1734.0
2350,599,2019-09-16,east,1797.0
2351,575,2019-09-16,west,1725.0
2352,552,2019-09-17,north,1656.0
2353,510,2019-09-17,south,1530.0
2354,565,2019-09-17,east,1695.0
2355,552,2019-09-17,west,1656.0
2356,599,2019-09-18,north,1797.0
2357,505,2019-09-18,south,1515.0
2358,546,2019-09-18,east,1638.0
2359,599,2019-09-18,west,1797.0
2360,600,2019-09-19,north,1800.0
2361,520,2019-09-19,south,1560.0
2362,502,2019-09-19,east,1506.0
2363,527,2019-09-19,west,1581.0
2364,505,2019-09-20,north,1515.0
2365,509,2019-09-20,south,1527.0
2366,586,2019-09-20,east,1758.0
2367,546,2019-09-20,west,1638.0
2368,535,2019-09-21,north,1605.0
2369,572,2019-09-21,south,1716.0
2370,523,2019-09-21,east,1569.0
2371,558,2019-09-21,west,1674.0
2372,544,2019-09-22,north,1632.0
2373,578,2019-09-22,south,1734.0
2374,510,2019-09-22,east,1530.0
2375,563,2019-09-22,west,1689.0
2376,547,2019-09-23,north,1641.0
2377,593,2019-09-23,south,1779.0
2378,553,2019-09-23,east,1659.0
2379,599,2019-09-23,west,1797.0
2380,589,2019-09-24,north,1767.0
2381,585,2019-09-24,south,1755.0
2382,534,2019-09-24,east,1602.0
2383,508,2019-09-24,west,1524.0
2384,598,2019-09-25,north,1794.0
2385,542,2019-09-25,south,1626.0
2386,539,2019-09-25,east,1617.0
2387,591,2019-09-25,west,1773.0
2388,573,2019-09-26,north,1719.0
2389,503,2019-09-26,south,1509.0
2390,562,2019-09-26,east,1686.0
2391,556,2019-09-26,west,1668.0
2392,577,2019-09-27,north,1731.0
2393,530,2019-09-27,south,1590.0
2394,576,2019-09-27,east,1728.0
2395,574,2019-09-27,west,1722.0
2396,516,2019-09-28,north,1548.0
2397,533,2019-09-28,south,1599.0
2398,535,2019-09-28,east,1605.0
2399,557,2019-09-28,west,1671.0
2400,504,2019-09-29,north,1512.0
2401,550,2019-09-29,south,1650.0
2402,538,2019-09-29,east,1614.0
2403,558,2019-09-29,west,1674.0
2404,546,2019-09-30,north,1638.0
2405,577,2019-09-30,south,1731.0
2406,572,2019-09-30,east,1716.0
2407,522,2019-09-30,west,1566.0
2408,569,2019-10-01,north,1707.0
2409,518,2019-10-01,south,1554.0
2410,544,2019-10-01,east,1632.0
2411,528,2019-10-01,west,1584.0
2412,551,2019-10-02,north,1653.0
2413,590,2019-10-02,south,1770.0
2414,586,2019-10-02,east,1758.0
2415,523,2019-10-02,west,1569.0
2416,599,2019-10-03,north,1797.0
2417,517,2019-10-03,south,1551.0
2418,559,2019-10-03,east,1677.0
2419,533,2019-10-03,west,1599.0
2420,504,2019-10-04,north,1512.0
2421,545,2019-10-04,south,1635.0
2422,583,2019-10-04,east,1749.0
2423,563,2019-10-04,west,1689.0
2424,538,2019-10-05,north,1614.0
2425,509,2019-10-05,south,1527.0
2426,507,2019-10-05,east,1521.0
2427,575,2019-10-05,west,1725.0
2428,529,2019-10-06,north,1587.0
2429,567,2019-10-06,south,1701.0
2430,522,2019-10-06,east,1566.0
2431,584,2019-10-06,west,1752.0
2432,556,2019-10-07,north,1668.0
2433,562,2019-10-07,south,1686.0
2434,537,2019-10-07,east,1611.0
2435,523,2019-10-07,west,1569.0
2436,533,2019-10-08,north,1599.0
2437,513,2019-10-08,south,1539.0
2438,537,2019-10-08,east,1611.0
2439,535,2019-10-08,west,1605.0
2440,560,2019-10-09,north,1680.0
2441,568,2019-10-09,south,1704.0
2442,563,2019-10-09,east,1689.0
2443,548,2019-10-09,west,1644.0
2444,567,2019-10-10,north,1701.0
2445,520,2019-10-10,south,1560.0
2446,597,2019-10-10,east,1791.0
2447,566,2019-10-10,west,1698.0
2448,513,2019-10-11,north,1539.0
2449,514,2019-10-11,south,1542.0
2450,568,2019-10-11,east,1704.0
2451,576,2019-10-11,west,1728.0
2452,530,2019-10-12,north,1590.0
2453,581,2019-10-12,south,1743.0
2454,523,2019-10-12,east,1569.0
2455,574,2019-10-12,west,1722.0
2456,515,2019-10-13,north,1545.0
2457,511,2019-10-13,south,1533.0
2458,558,2019-10-13,east,1674.0
2459,568,2019-10-13,west,1704.0
2460,508,2019-10-14,north,1524.0
2461,526,2019-10-14,south,1578.0
2462,564,2019-10-14,east,1692.0
2463,545,2019-10-14,west,1635.0
2464,594,2019-10-15,north,1782.0
2465,529,2019-10-15,south,1587.0
2466,546,2019-10-15,east,1638.0
2467,584,2019-10-15,west,1752.0
2468,514,2019-10-16,north,1542.0
2469,536,2019-10-16,south,1608.0
2470,561,2019-10-16,east,1683.0
2471,532,2019-10-16,west,1596.0
2472,509,2019-10-17,north,1527.0
2473,579,2019-10-17,south,1737.0
2474,557,2019-10-17,east,1671.0
2475,554,2019-10-17,west,1662.0
2476,506,2019-10-18,north,1518.0
2477,582,2019-10-18,south,1746.0
2478,530,2019-10-18,east,1590.0
2479,570,2019-10-18,west,1710.0
2480,549,2019-10-19,north,1647.0
2481,579,2019-10-19,south,1737.0
2482,587,2019-10-19,east,1761.0
2483,529,2019-10-19,west,1587.0
2484,567,2019-10-20,north,1701.0
2485,508,2019-10-20,south,1524.0
2486,559,2019-10-20,east,1677.0
2487,575,2019-10-20,west,1725.0
2488,551,2019-10-21,north,1653.0
2489,562,2019-10-21,south,1686.0
2490,566,2019-10-21,east,1698.0
2491,520,2019-10-21,west,1560.0
2492,505,2019-10-22,north,1515.0
2493,578,2019-10-22,south,1734.0
2494,517,2019-10-22,east,1551.0
2495,571,2019-10-22,west,1713.0
2496,586,2019-10-23,north,1758.0
2497,548,2019-10-23,south,1644.0
2498,586,2019-10-23,east,1758.0
2499,547,2019-10-23,west,1641.0
2500,539,2019-10-24,north,1617.0
2501,537,2019-10-24,south,1611.0
2502,596,2019-10-24,east,1788.0
2503,534,2019-10-24,west,1602.0
2504,546,2019-10-25,north,1638.0
2505,540,2019-10-25,south,1620.0
2506,555,2019-10-25,east,1665.0
2507,500,2019-10-25,west,1500.0
2508,557,2019-10-26,north,1671.0
2509,522,2019-10-26,south,1566.0
2510,580,2019-10-26,east,1740.0
2511,533,2019-10-26,west,1599.0
2512,570,2019-10-27,north,1710.0
2513,556,2019-10-27,south,1668.0
2514,580,2019-10-27,east,1740.0
2515,566,2019-10-27,west,1698.0
2516,501,2019-10-28,north,1503.0
2517,563,2019-10-28,south,1689.0
2518,542,2019-10-28,east,1626.0
2519,558,2019-10-28,west,1674.0
2520,514,2019-10-29,north,1542.0
2521,564,2019-10-29,south,1692.0
2522,573,2019-10-29,east,1719.0
2523,504,2019-10-29,west,1512.0
2524,577,2019-10-30,north,1731.0
2525,548,2019-10-30,south,1644.0
2526,582,2019-10-30,east,1746.0
2527,563,2019-10-30,west,1689.0
2528,600,2019-10-31,north,1800.0
2529,509,2019-10-31,south,1527.0
2530,511,2019-10-31,east,1533.0
2531,600,2019-10-31,west,1800.0
2532,548,2019-11-01,north,1644.0
2533,500,2019-11-01,south,1500.0
2534,600,2019-11-01,east,1800.0
2535,589,2019-11-01,west,1767.0
2536,597,2019-11-02,north,1791.0
2537,592,2019-11-02,south,1776.0
2538,532,2019-11-02,east,1596.0
2539,578,2019-11-02,west,1734.0
2540,514,2019-11-03,north,1542.0
2541,536,2019-11-03,south,1608.0
2542,539,2019-11-03,east,1617.0
2543,541,2019-11-03,west,1623.0
2544,558,2019-11-04,north,1674.0
2545,594,2019-11-04,south,1782.0
2546,560,2019-11-04,east,1680.0
2547,504,2019-11-04,west,1512.0
2548,500,2019-11-05,north,1500.0
2549,556,2019-11-05,south,1668.0
2550,586,2019-11-05,east,1758.0
2551,511,2019-11-05,west,1533.0
2552,595,2019-11-06,north,1785.0
2553,511,2019-11-06,south,1533.0
2554,553,2019-11-06,east,1659.0
2555,502,2019-11-06,west,1506.0
2556,552,2019-11-07,north,1656.0
2557,576,2019-11-07,south,1728.0
2558,576,2019-11-07,east,1728.0
2559,571,2019-11-07,west,1713.0
2560,599,2019-11-08,north,1797.0
2561,562,2019-11-08,south,1686.0
2562,528,2019-11-08,east,1584.0
2563,571,2019-11-08,west,1713.0
2564,555,2019-11-09,north,1665.0
2565,519,2019-11-09,south,1557.0
2566,552,2019-11-09,east,1656.0
2567,589,2019-11-09,west,1767.0
2568,505,2019-11-10,north,1515.0
2569,587,2019-11-10,south,1761.0
2570,589,2019-11-10,east,1767.0
2571,547,2019-11-10,west,1641.0
2572,528,2019-11-11,north,1584.0
2573,515,2019-11-11,south,1545.0
2574,565,2019-11-11,east,1695.0
2575,587,2019-11-11,west,1761.0
2576,567,2019-11-12,north,1701.0
2577,589,2019-11-12,south,1767.0
2578,544,2019-11-12,east,1632.0
2579,568,2019-11-12,west,1704.0
2580,533,2019-11-13,north,1599.0
2581,503,2019-11-13,south,1509.0
2582,576,2019-11-13,east,1728.0
2583,561,2019-11-13,west,1683.0
2584,580,2019-11-14,north,1740.0
2585,542,2019-11-14,south,1626.0
2586,524,2019-11-14,east,1572.0
2587,572,2019-11-14,west,1716.0
2588,547,2019-11-15,north,1641.0
2589,520,2019-11-15,south,1560.0
2590,538,2019-11-15,east,1614.0
2591,535,2019-11-15,west,1605.0
2592,501,2019-11-16,north,1503.0
2593,546,2019-11-16,south,1638.0
2594,554,2019-11-16,east,1662.0
2595,551,2019-11-16,west,1653.0
2596,578,2019-11-17,north,1734.0
2597,533,2019-11-17,south,1599.0
2598,505,2019-11-17,east,1515.0
2599,536,2019-11-17,west,1608.0
2600,522,2019-11-18,north,1566.0
2601,578,2019-11-18,south,1734.0
2602,573,2019-11-18,east,1719.0
2603,591,2019-11-18,west,1773.0
2604,597,2019-11-19,north,1791.0
2605,593,2019-11-19,south,1779.0
2606,547,2019-11-19,east,1641.0
2607,539,2019-11-19,west,1617.0
2608,511,2019-11-20,north,1533.0
2609,509,2019-11-20,south,1527.0
2610,504,2019-11-20,east,1512.0
2611,505,2019-11-20,west,1515.0
2612,578,2019-11-21,north,1734.0
2613,556,2019-11-21,south,1668.0
2614,555,2019-11-21,east,1665.0
2615,548,2019-11-21,west,1644.0
2616,589,2019-11-22,north,1767.0
2617,549,2019-11-22,south,1647.0
2618,555,2019-11-22,east,1665.0
2619,592,2019-11-22,west,1776.0
2620,555,2019-11-23,north,1665.0
2621,544,2019-11-23,south,1632.0
2622,507,2019-11-23,east,1521.0
2623,553,2019-11-23,west,1659.0
2624,541,2019-11-24,north,1623.0
2625,566,2019-11-24,south,1698.0
2626,532,2019-11-24,east,1596.0
2627,558,2019-11-24,west,1674.0
2628,583,2019-11-25,north,1749.0
2629,512,2019-11-25,south,1536.0
2630,578,2019-11-25,east,1734.0
2631,572,2019-11-25,west,1716.0
2632,533,2019-11-26,north,1599.0
2633,500,2019-11-26,south,1500.0
2634,506,2019-11-26,east,1518.0
2635,528,2019-11-26,west,1584.0
2636,517,2019-11-27,north,1551.0
2637,567,2019-11-27,south,1701.0
2638,563,2019-11-27,east,1689.0
2639,582,2019-11-27,west,1746.0
2640,575,2019-11-28,north,1725.0
2641,592,2019-11-28,south,1776.0
2642,569,2019-11-28,east,1707.0
2643,598,2019-11-28,west,1794.0
2644,547,2019-11-29,north,1641.0
2645,551,2019-11-29,south,1653.0
2646,572,2019-11-29,east,1716.0
2647,592,2019-11-29,west,1776.0
2648,599,2019-11-30,north,1797.0
2649,594,2019-11-30,south,1782.0
2650,551,2019-11-30,east,1653.0
2651,532,2019-11-30,west,1596.0
2652,568,2019-12-01,north,1704.0
2653,542,2019-12-01,south,1626.0
2654,539,2019-12-01,east,1617.0
2655,560,2019-12-01,west,1680.0
2656,536,2019-12-02,north,1608.0
2657,571,2019-12-02,south,1713.0
2658,544,2019-12-02,east,1632.0
2659,560,2019-12-02,west,1680.0
2660,597,2019-12-03,north,1791.0
2661,587,2019-12-03,south,1761.0
2662,583,2019-12-03,east,1749.0
2663,542,2019-12-03,west,1626.0
2664,591,2019-12-04,north,1773.0
2665,541,2019-12-04,south,1623.0
2666,554,2019-12-04,east,1662.0
2667,577,2019-12-04,west,1731.0
2668,585,2019-12-05,north,1755.0
2669,534,2019-12-05,south,1602.0
2670,580,2019-12-05,east,1740.0
2671,535,2019-12-05,west,1605.0
2672,560,2019-12-06,north,1680.0
2673,524,2019-12-06,south,1572.0
2674,514,2019-12-06,east,1542.0
2675,593,2019-12-06,west,1779.0
2676,557,2019-12-07,north,1671.0
2677,574,2019-12-07,south,1722.0
2678,576,2019-12-07,east,1728.0
2679,553,2019-12-07,west,1659.0
2680,590,2019-12-08,north,1770.0
2681,544,2019-12-08,south,1632.0
2682,512,2019-12-08,east,1536.0
2683,578,2019-12-08,west,1734.0
2684,528,2019-12-09,north,1584.0
2685,571,2019-12-09,south,1713.0
2686,576,2019-12-09,east,1728.0
2687,575,2019-12-09,west,1725.0
2688,502,2019-12-10,north,1506.0
2689,501,2019-12-10,south,1503.0
2690,507,2019-12-10,east,1521.0
2691,571,2019-12-10,west,1713.0
2692,545,2019-12-11,north,1635.0
2693,502,2019-12-11,south,1506.0
2694,514,2019-12-11,east,1542.0
2695,517,2019-12-11,west,1551.0
2696,541,2019-12-12,north,1623.0
2697,573,2019-12-12,south,1719.0
2698,521,2019-12-12,east,1563.0
2699,597,2019-12-12,west,1791.0
2700,600,2019-12-13,north,1800.0
2701,600,2019-12-13,south,1800.0
2702,580,2019-12-13,east,1740.0
2703,585,2019-12-13,west,1755.0
2704,572,2019-12-14,north,1716.0
2705,544,2019-12-14,south,1632.0
2706,533,2019-12-14,east,1599.0
2707,544,2019-12-14,west,1632.0
2708,575,2019-12-15,north,1725.0
2709,581,2019-12-15,south,1743.0
2710,529,2019-12-15,east,1587.0
2711,536,2019-12-15,west,1608.0
2712,554,2019-12-16,north,1662.0
2713,597,2019-12-16,south,1791.0
2714,591,2019-12-16,east,1773.0
2715,550,2019-12-16,west,1650.0
2716,506,2019-12-17,north,1518.0
2717,583,2019-12-17,south,1749.0
2718,563,2019-12-17,east,1689.0
2719,511,2019-12-17,west,1533.0
2720,511,2019-12-18,north,1533.0
2721,547,2019-12-18,south,1641.0
2722,530,2019-12-18,east,1590.0
2723,580,2019-12-18,west,1740.0
2724,555,2019-12-19,north,1665.0
2725,591,2019-12-19,south,1773.0
2726,501,2019-12-19,east,1503.0
2727,514,2019-12-19,west,1542.0
2728,596,2019-12-20,north,1788.0
2729,591,2019-12-20,south,1773.0
2730,596,2019-12-20,east,1788.0
2731,595,2019-12-20,west,1785.0
2732,535,2019-12-21,north,1605.0
2733,567,2019-12-21,south,1701.0
2734,542,2019-12-21,east,1626.0
2735,541,2019-12-21,west,1623.0
2736,557,2019-12-22,north,1671.0
2737,543,2019-12-22,south,1629.0
2738,575,2019-12-22,east,1725.0
2739,519,2019-12-22,west,1557.0
2740,557,2019-12-23,north,1671.0
2741,554,2019-12-23,south,1662.0
2742,558,2019-12-23,east,1674.0
2743,557,2019-12-23,west,1671.0
2744,540,2019-12-24,north,1620.0
2745,572,2019-12-24,south,1716.0
2746,558,2019-12-24,east,1674.0
2747,562,2019-12-24,west,1686.0
2748,584,2019-12-25,north,1752.0
2749,575,2019-12-25,south,1725.0
2750,515,2019-12-25,east,1545.0
2751,502,2019-12-25,west,1506.0
2752,513,2019-12-26,north,1539.0
2753,572,2019-12-26,south,1716.0
2754,500,2019-12-26,east,1500.0
2755,598,2019-12-26,west,1794.0
2756,572,2019-12-27,north,1716.0
2757,555,2019-12-27,south,1665.0
2758,519,2019-12-27,east,1557.0
2759,540,2019-12-27,west,1620.0
2760,593,2019-12-28,north,1779.0
2761,593,2019-12-28,south,1779.0
2762,584,2019-12-28,east,1752.0
2763,591,2019-12-28,west,1773.0
2764,600,2019-12-29,north,1800.0
2765,591,2019-12-29,south,1773.0
2766,589,2019-12-29,east,1767.0
2767,561,2019-12-29,west,1683.0
2768,514,2019-12-30,north,1542.0
2769,576,2019-12-30,south,1728.0
2770,523,2019-12-30,east,1569.0
2771,553,2019-12-30,west,1659.0
2772,527,2019-12-31,north,1581.0
2773,571,2019-12-31,south,1713.0
2774,511,2019-12-31,east,1533.0
2775,564,2019-12-31,west,1692.0
2776,502,2020-01-01,north,1506.0
2777,553,2020-01-01,south,1659.0
2778,573,2020-01-01,east,1719.0
2779,568,2020-01-01,west,1704.0
2780,589,2020-01-02,north,1767.0
2781,514,2020-01-02,south,1542.0
2782,514,2020-01-02,east,1542.0
2783,543,2020-01-02,west,1629.0
2784,553,2020-01-03,north,1659.0
2785,513,2020-01-03,south,1539.0
2786,578,2020-01-03,east,1734.0
2787,587,2020-01-03,west,1761.0
2788,520,2020-01-04,north,1560.0
2789,589,2020-01-04,south,1767.0
2790,597,2020-01-04,east,1791.0
2791,544,2020-01-04,west,1632.0
2792,572,2020-01-05,north,1716.0
2793,512,2020-01-05,south,1536.0
2794,554,2020-01-05,east,1662.0
2795,560,2020-01-05,west,1680.0
2796,563,2020-01-06,north,1689.0
2797,593,2020-01-06,south,1779.0
2798,504,2020-01-06,east,1512.0
2799,526,2020-01-06,west,1578.0
2800,520,2020-01-07,north,1560.0
2801,527,2020-01-07,south,1581.0
2802,559,2020-01-07,east,1677.0
2803,533,2020-01-07,west,1599.0
2804,571,2020-01-08,north,1713.0
2805,600,2020-01-08,south,1800.0
2806,589,2020-01-08,east,1767.0
2807,584,2020-01-08,west,1752.0
2808,503,2020-01-09,north,1509.0
2809,513,2020-01-09,south,1539.0
2810,557,2020-01-09,east,1671.0
2811,556,2020-01-09,west,1668.0
2812,564,2020-01-10,north,1692.0
2813,528,2020-01-10,south,1584.0
2814,570,2020-01-10,east,1710.0
2815,562,2020-01-10,west,1686.0
2816,539,2020-01-11,north,1617.0
2817,555,2020-01-11,south,1665.0
2818,574,2020-01-11,east,1722.0
2819,517,2020-01-11,west,1551.0
